,username,urls,post_dates,display_picture_relative_url,captions,n_likes,n_comments,n_hashtags,n_characters,n_words,n_emojis,n_mentions,is_video
7033,justintimberlake,https://www.instagram.com/p/B-xRAeEhz62,1586456094,./imgs/B-xRAeEhz62.png,I’m not sure why I did this and I’ma let y’all finish but I didn’t touch that water or that milk once and I would like this to go down as one of the finest athletic performances of ALL TIME.,192576,3425,0,190,40,0,3,True
7034,justintimberlake,https://www.instagram.com/p/B-u4Hy_hqQp,1586376090,./imgs/B-u4Hy_hqQp.png,"Hi from me, @jimmyfallon, and our favorite mugs. Thanks @fallontonight for helping me put the spotlight on #AmericasFoodFund and the work they’re doing with @WCKitchen and @FeedingAmerica. 🙏🏼 Hope you are all staying in, FaceTiming your friends, and... making quarantine remixes?? Remixing our quarantine remix?! Whatever. We gotta keep checking in on each other!!",451960,5027,1,364,54,2,4,True
7035,justintimberlake,https://www.instagram.com/p/B-pPHpHhWVY,1586186735,./imgs/B-pPHpHhWVY.png,DON’T SLACK 🎥 @anderson._paak @annakendrick47 @trolls #TROLLSWORLDTOUR 🤘,212410,1653,1,72,8,2,4,True
7036,justintimberlake,https://www.instagram.com/p/B-nB0NOhUHu,1586112553,./imgs/B-nB0NOhUHu.png,"On set for DON’T SLACK, playing everything but DON’T SLACK 🤣 Just tryin’ to bring some joy.... Video is finally out tomorrow 🖖🏼 @annakendrick47 @anderson._paak @trolls",136388,1268,0,167,26,3,7,True
7037,justintimberlake,https://www.instagram.com/p/B-ipGP3BdHk,1585965359,./imgs/B-ipGP3BdHk.png,"You will always be one of my biggest idols. You taught me so much about how to keep it simple and real. I felt such a kinship with you even before we met. Your words and melodies... the chords that accompanied them... they reached into my soul and spoke to me so deeply. That’s what your music did. It brought so many of us closer to you and to each other. And, to actually know you was truly something special. You shined a light that was so unique and warm. I looked up to you the same way I looked up to my Poppa... and he was my favorite human in the world. You have always been one of the greatest and will forever be. I will miss your jokes and I will never forget your advice to me about music... “How does it make you FEEL? That’s the only question you have to answer.”⠀
⠀
Rip Mr. Withers. One of a kind.⠀
⠀
Ps. Swipe over to get a glimpse of the jokester he was. A little backstory: he led a songwriters discussion with Max, Shellback and myself and took the time out to put together a story and made us all think it was from a real bio. Who does that?? Only Mr. Bill.",459332,2465,0,1077,216,0,0,False
7038,justintimberlake,https://www.instagram.com/p/B-XnYkSBL3d,1585595386,./imgs/B-XnYkSBL3d.png,"When’s the next time we leaving the house, @lizzobeeating?? But, for real... jokes aside... STAY IN!!!!",140281,1577,0,103,16,0,1,True
7039,justintimberlake,https://www.instagram.com/p/B-KhhVNB98q,1585156080,./imgs/B-KhhVNB98q.png,"Out here social distancing with the fam and a lot of these 🌲🌲🌲 I hope you guys are staying safe and healthy. We need to stick together and look out for each other during this crazy time. Go through my stories for some ways you can support your local communities. While there's a lot of chaos and confusion right now, there's also a lot of good and so many ways to help. 🙏🏼 Spread the word @feedingamerica @americanredcross  @savethechildren @wckitchen",392721,2260,0,451,80,5,1,False
7040,justintimberlake,https://www.instagram.com/p/B9pNHedBL6O,1584038086,./imgs/B9pNHedBL6O.png,Whoa #MOTWTOUR just got a Milestone Award 🏆Thank you @ticketmaster... and thank to everyone who came out to see us. Miss being on the road with these guys 🙌🏼 @thetnkids,385683,3745,1,168,30,3,16,False
7041,justintimberlake,https://www.instagram.com/p/B9mtamcBE6f,1583954357,./imgs/B9mtamcBE6f.png,Just bringing too much joy. Get off our case. 😂 @anderson._paak @genius,538303,6307,0,71,12,1,3,False
7042,justintimberlake,https://www.instagram.com/p/B9jx0dXh41H,1583856002,./imgs/B9jx0dXh41H.png,We made a song 🤘🤘🤘 DON’T SLACK for #TrollsWorldTour is out right now... link up top 🔥 @anderson._paak @trolls,260820,1250,1,109,19,4,2,False
7043,justintimberlake,https://www.instagram.com/p/B9hp-UHh7Yg,1583784780,./imgs/B9hp-UHh7Yg.png,"Feeling I’ve been saying this a lot lately but... TOMORROW!! 🤘 Don’t Slack is coming. Meantime, here’s @anderson._paak seeing his @trolls guy for the first time 🤯 💯 #trollsworldtour",142249,742,1,181,29,3,4,False
7044,justintimberlake,https://www.instagram.com/p/B9aFBu3BfKI,1583530528,./imgs/B9aFBu3BfKI.png,DON’T SLACK 3/10 🔥🔥🔥 @anderson._paak,179892,887,0,36,5,3,7,False
7045,justintimberlake,https://www.instagram.com/p/B9ZxJGpBDig,1583520150,./imgs/B9ZxJGpBDig.png,New trailer drop 🤘@TROLLS in theaters April 10 #TROLLSWORLDTOUR,78551,1283,1,63,9,1,0,True
7046,justintimberlake,https://www.instagram.com/p/B9XaOVaB2pK,1583440978,./imgs/B9XaOVaB2pK.png,"Devastated for this city so many of my friends and family call home. Hurts to watch it get hit like this. But Tennesseans are some of the strongest people out there, and I know we’ll stick together and rebuild. Please join me in supporting  and donating to this incredible community while it recovers. Swipe to check out some local organizations you can get involved with... everything helps. #NASHVILLESTRONG 💪🏼",141291,835,1,412,69,2,4,False
7047,justintimberlake,https://www.instagram.com/p/B9R-zKlB1is,1583258828,./imgs/B9R-zKlB1is.png,"Happy Birthday to the LOVE of my life... A new adventure every day and a treasure to me. I can’t wait to share many more of these with you. Thanks for putting up with me when I smell  funky after a round of golf or, when I smell funky in general. You are the mostest of the mostest, my love! I adore you.

HUZ",1604094,7019,0,309,64,0,1,False
7048,justintimberlake,https://www.instagram.com/p/B9MxFEOBRLX,1583083892,./imgs/B9MxFEOBRLX.png,We don’t start until we get our poses right.,343748,2019,0,44,9,0,1,True
7049,justintimberlake,https://www.instagram.com/p/B9GMFYMhUrb,1582863139,./imgs/B9GMFYMhUrb.png,Samoas vs Thin Mints... FOOD FOR THOUGHT. Double tap for DOUBLE SAMOAS. Comment for Thin Mints.,725422,20260,0,95,16,0,1,False
7050,justintimberlake,https://www.instagram.com/p/B9DBM0zh69k,1582756770,./imgs/B9DBM0zh69k.png,"I’ve been a fan of @SZA for a long time... as a singer, as a songwriter, as a performer, as an artist. When we started working on The Other Side, it was clear that her voice and vision were exactly what the song needed, and I’m HONORED to have collaborated with her on this. Hopefully more to come on some R&B SET THE MOOD RIGHT VIBE... I’m really proud of this one and the message it represents. Turn it it up, share it, and go tell SZA she’s a 🦄💎",710171,2613,0,448,90,2,2,False
7051,justintimberlake,https://www.instagram.com/p/B9CT8uPhvuE,1582733074,./imgs/B9CT8uPhvuE.png,"IT’S HERE 🙏🏼 THE OTHER SIDE 
ft. @SZA is out everywhere. Link in my bio 🔥🔥🔥",694034,15094,0,75,16,5,5,True
7052,justintimberlake,https://www.instagram.com/p/B9BxI2ZB_fZ,1582714823,./imgs/B9BxI2ZB_fZ.png,"THE OTHER SIDE OUT NOW 💎
Video dropping 8am PT/ 11am ET",138485,862,0,55,12,1,3,True
7053,justintimberlake,https://www.instagram.com/p/B9AROnPhelu,1582664510,./imgs/B9AROnPhelu.png,Thank you @mrkimjones 🔥 🙏🏼@jumpman23 @dior,423270,1870,0,42,6,3,4,False
7054,justintimberlake,https://www.instagram.com/p/B8_t5nlBJO-,1582646504,./imgs/B8_t5nlBJO-.png,"The Other Side 2/26
@trolls @ludwiggoransson @sarah_aarons",199239,3139,0,58,7,0,0,True
7055,justintimberlake,https://www.instagram.com/p/B812WEeBCtd,1582314944,./imgs/B812WEeBCtd.png,"#TROLLSWORLDTOUR 🤘
The Other Side 2/26",154326,2796,1,38,6,1,15,True
7056,justintimberlake,https://www.instagram.com/p/B8zOCOfh8FA,1582226690,./imgs/B8zOCOfh8FA.png,BELIEVE @lilbuckdalegend @jonboogz #believechallenge 🙏🏼 @meekmill @robknox_,145483,2279,1,75,7,2,4,True
7057,justintimberlake,https://www.instagram.com/p/B8wsHqjhDou,1582141738,./imgs/B8wsHqjhDou.png,Studio sessions 🤘,364414,2877,0,17,3,1,2,False
7058,justintimberlake,https://www.instagram.com/p/B8jj3y7BTip,1581701206,./imgs/B8jj3y7BTip.png,"Throwback to our first year together.  It ain’t hard to tell from my face!!! When you know, you know.

I love you, my funny Valentine. Every day the 14th!!! Happy Love Day, y’all!!",1236331,4159,0,180,33,0,1,False
7059,justintimberlake,https://www.instagram.com/p/B8guTR2BzIh,1581606011,./imgs/B8guTR2BzIh.png,"That’s a long list. I wanted to show it to you guys before anyone else, so HERE YOU GO. #TrollsWorldTour is coming very very soon 🤘 @sza @anderson._paak @ludwiggoransson @therealmaryjblige @haimtheband @kellyclarkson @redvelvet.smtown @iconapop @annakendrick47 @j_corden",371913,3801,1,270,36,1,17,False
7060,justintimberlake,https://www.instagram.com/p/B8RnZRnhiyz,1581099073,./imgs/B8RnZRnhiyz.png,BELIEVE,381973,2604,0,7,1,0,1,False
7061,justintimberlake,https://www.instagram.com/p/B8Pwqxnhzbd,1581037119,./imgs/B8Pwqxnhzbd.png,,165568,3570,0,0,0,0,0,True
7062,justintimberlake,https://www.instagram.com/p/B71W7jBhmGC,1580150917,./imgs/B71W7jBhmGC.png,"We met when we were both teenagers and bonded over our drive and process. I was in awe of what you could do with a basketball and knew your talent went beyond your physical gifts and stretched to your mentality. A mentality that I would take with me throughout my whole career and still use every day. As the years went by, I watched you do things that seemed humanly unimaginable. And, through ups and downs, championships and injuries, you still remained with an unwavering resolve about your mentality to remain fierce to competition. But, every time we would speak or text, something started to change... your patience and ease grew. And it inspired me to continue to grow for myself. Years passed, and the “old man” jokes would start to be traded back and forth. We both appreciated a good “ribbing.” We joked about “The Vino Club.” You nicknamed yourself ‘Vino’ to represent how one could age gracefully as a fine wine does. But, you never stopped aiming to inspire me. Your confidence in me was huge - it really affected me because I admired you so much. I don’t mean as one of the greatest athletes ever. I mean as a person. People sometimes can confuse a will to win with a lack of compassion. That wasn’t you. You had both qualities. The last conversation that we shared was about being fathers and what that meant. That was, beyond all the things that we could do in this world, our true legacy. Who our children are and what beautiful people they will become. And, I guess right now, without being able to find all the words, THAT father connection is what is most devastating for me. I am sending my love to Vanessa and your family and to the families of everyone connected in the mourning of this terrible tragedy. My heart is broken and my family lifts you up in our thoughts and prayers. 
Kobe... You have connected so many of us. The Mamba Mentality will last for all of time. I know that will be a source for me every day as it has been for so many days before. Your legacy is with us. It’s our responsibility to pass it down now. I hope I can continue to make you proud, Vino. Champ, MVP, Legend, Hero, Inspiration, Father, Friend. I’m gonna miss you, brother. Mamba forever.",2849643,25574,0,2194,401,0,1,False
7063,justintimberlake,https://www.instagram.com/p/B7bLPP9h-WJ,1579272372,./imgs/B7bLPP9h-WJ.png,"FBF and a MAJOR appreciation and congratulations post to this dynamic duo... Go back to the year 2001 when a young man was stepping out on his own and finding out who he was through his own voice and his own music. These two geniuses not only helped me find my identity but would be mentors and inspirers of my songwriting for years to come and still are some of my favorite collaborators. To P and Chad: you changed my life and will always be two of my heroes. And you are still doing it at that level. Kudos to the @SongwritersHOF for recognizing two artists who changed the landscape of music as we know it. And, congrats to #TheNeptunes!!! No One Ever Really Dies... 🖖🏻",449213,2755,1,673,126,2,3,False
